ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300864.SZ,20250630,江苏,D,324122084.39,132872106.84,191249977.55,CNY
300864.SZ,20250630,能源环保协同与资源化,P,32755868.93,9721545.07,23034323.86,CNY
300864.SZ,20250630,环境工程承包,P,58637833.22,12039129.25,46598703.97,CNY
300864.SZ,20250630,环境研究、咨询与设计,P,161951250.46,72949838.6,89001411.86,CNY
300864.SZ,20250630,环境调查与鉴定,P,129129117.75,55705278.99,73423838.76,CNY
300864.SZ,20250630,服务业务,I,382474070.36,150415791.91,232058278.45,CNY
300864.SZ,20250630,直销,455006000,382474070.36,150415791.91,232058278.45,CNY
300864.SZ,20250630,江苏省外,D,58351985.97,17543685.07,40808300.9,CNY
300864.SZ,20241231,环境研究、咨询与设计,P,334270671.02,138454422.04,195816248.98,CNY
300864.SZ,20241231,环境调查与鉴定,P,267534404.33,102898774.19,164635630.14,CNY
300864.SZ,20241231,服务业务,I,833705785.12,297166671.9,536539113.22,CNY
300864.SZ,20241231,其他业务,P,196486.19,,,CNY
300864.SZ,20241231,江苏,D,687743174.01,256344027.98,431399146.03,CNY
300864.SZ,20241231,直销,455006000,833705785.12,297166671.9,536539113.22,CNY
300864.SZ,20241231,环境工程承包,P,179828585.09,43231840.53,136596744.56,CNY
300864.SZ,20241231,江苏省外,D,145962611.11,40822643.92,105139967.19,CNY
300864.SZ,20241231,环境污染第三方治理,P,51875638.49,12385148.95,39490489.54,CNY
300864.SZ,20240630,服务业务,I,386582237.96,154323787.38,232258450.58,CNY
300864.SZ,20240630,环境工程承包,P,79597578.67,21300585.33,58296993.34,CNY
300864.SZ,20240630,江苏,D,315206027.74,134008076.67,181197951.07,CNY
300864.SZ,20240630,环境污染第三方治理,P,25076555.36,7902506.99,17174048.37,CNY
300864.SZ,20240630,其他业务,P,196486.19,,,CNY
300864.SZ,20240630,环境调查与鉴定,P,112084840.61,47436794.28,64648046.33,CNY
300864.SZ,20240630,江苏省外,D,71376210.22,20315710.71,51060499.51,CNY
300864.SZ,20240630,环境研究、咨询与设计,P,169626777.13,77487414.59,92139362.54,CNY
300864.SZ,20231231,环境研究、咨询与设计,P,302860971.95,126989276.03,175871695.92,CNY
300864.SZ,20231231,江苏省外,D,178567727.48,53595162.53,124972564.95,CNY
300864.SZ,20231231,江苏,D,570090328.19,214951804.93,355138523.26,CNY
300864.SZ,20231231,环境调查与鉴定,P,227167716.76,87559954.97,139607761.79,CNY
300864.SZ,20231231,环境污染第三方治理,P,43224743.33,11068881.35,32155861.98,CNY
300864.SZ,20231231,服务业务,I,748658055.67,268546967.46,480111088.21,CNY
300864.SZ,20231231,环境工程承包,P,175404623.63,42928855.11,132475768.52,CNY
300864.SZ,20230630,环境调查与鉴定,P,96881731.63,38339247.81,58542483.82,CNY
300864.SZ,20230630,环境研究、咨询与设计,P,146714622.54,65426947.45,81287675.09,CNY
300864.SZ,20230630,环境工程承包,P,75843287.81,20306970.97,55536316.84,CNY
300864.SZ,20230630,环境污染第三方治理,P,22564302.08,6440879.91,16123422.17,CNY
300864.SZ,20230630,服务业务,I,342003944.06,130514046.14,211489897.92,CNY
300864.SZ,20230630,江苏,D,273484533.7,108689099.96,164795433.74,CNY
300864.SZ,20230630,江苏省外,D,68519410.36,21824946.18,46694464.18,CNY
300864.SZ,20221231,环境调查与鉴定,P,191742905.19,70431989.33,121310915.86,CNY
300864.SZ,20221231,环境研究、咨询与设计,P,290096626.73,127788414.33,162308212.4,CNY
300864.SZ,20221231,环境工程承包,P,148887522.13,30114563.49,118772958.64,CNY
300864.SZ,20221231,环境污染第三方治理,P,34049666.36,8262413.29,25787253.07,CNY
300864.SZ,20221231,服务业务,I,664776720.41,236597380.44,428179339.97,CNY
300864.SZ,20221231,江苏,D,565253308.05,209904490.84,355348817.21,CNY
300864.SZ,20221231,江苏省外,D,99523412.36,26692889.6,72830522.76,CNY
300864.SZ,20220630,江苏省外,D,43869454.74,12278950.73,31590504.01,CNY
300864.SZ,20220630,环境调查与鉴定,P,85069156.54,38876771.46,46192385.08,CNY
300864.SZ,20220630,环境污染第三方治理,P,16475432.39,4126262.85,12349169.54,CNY
300864.SZ,20220630,服务业务,I,296895998.82,116456399.22,180439599.6,CNY
300864.SZ,20220630,江苏,D,253026544.08,104177448.49,148849095.59,CNY
300864.SZ,20220630,环境研究、咨询与设计,P,128179911.57,59804284.19,68375627.38,CNY
300864.SZ,20220630,环境工程承包,P,67171498.32,13649080.72,53522417.6,CNY
300864.SZ,20211231,服务业务,I,518674842.06,171308735.98,347366106.08,CNY
300864.SZ,20211231,环境调查与鉴定,P,156637201.96,51191302.46,105445899.5,CNY
300864.SZ,20211231,环境研究、咨询与设计,P,220763094.46,88473176.93,132289917.53,CNY
300864.SZ,20211231,环境工程承包,P,116302387.24,27353579.3,88948807.94,CNY
300864.SZ,20211231,环境污染第三方治理,P,24972158.4,4290677.29,20681481.11,CNY
300864.SZ,20211231,江苏,D,410338633.47,139223959.42,271114674.05,CNY
300864.SZ,20211231,江苏省外,D,108336208.59,32084776.56,76251432.03,CNY
300864.SZ,20210630,其他业务,P,9631939.45,3082185.0,6549754.45,CNY
300864.SZ,20210630,服务业务,I,256620079.33,102285989.31,154334090.02,CNY
300864.SZ,20210630,环境研究、咨询与设计,P,113897255.66,53766843.43,60130412.23,CNY
300864.SZ,20210630,环境工程承包,P,67453668.65,17376211.08,50077457.57,CNY
300864.SZ,20210630,江苏,D,193650745.47,79707943.22,113942802.25,CNY
300864.SZ,20210630,江苏省外,D,62969333.86,22578046.09,40391287.77,CNY
300864.SZ,20210630,环境污染第三方治理,P,9631939.45,3082185.0,6549754.45,CNY
300864.SZ,20210630,环境调查与鉴定,P,65637215.57,28060749.8,37576465.77,CNY
300864.SZ,20201231,环境调查与鉴定,P,167200209.24,75793037.14,91407172.1,CNY
300864.SZ,20201231,环境研究、咨询与设计,P,211077443.42,110068753.0,101008690.42,CNY
300864.SZ,20201231,环境污染第三方治理,P,20007466.03,5892998.46,14114467.57,CNY
300864.SZ,20201231,服务业务,I,483508741.49,215987934.12,267520807.37,CNY
300864.SZ,20201231,江苏,D,381841379.46,175444434.24,206396945.22,CNY
300864.SZ,20201231,江苏省外,D,101667362.03,40543499.88,61123862.15,CNY
300864.SZ,20201231,环境工程承包,P,85223622.8,24233145.52,60990477.28,CNY
300864.SZ,20200630,其他技术服务,P,17270257.45,9377871.86,7892385.59,CNY
300864.SZ,20200630,建设项目环评,P,31080337.94,16070423.3,15009914.64,CNY
