ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
603222.SH,20250630,医疗服务(行业),I,168619154.6,67001294.79,101617859.81,CNY
603222.SH,20250630,医药制造(行业),I,190815917.62,67230411.46,123585506.16,CNY
603222.SH,20250630,医疗服务(行业),I,168619154.6,67001294.79,101617859.81,CNY
603222.SH,20250630,医药贸易行业,I,5633066.29,775171.44,4857894.85,CNY
603222.SH,20250630,医药制造(行业),I,190815917.62,67230411.46,123585506.16,CNY
603222.SH,20250630,中国大陆,D,303774116.46,120253213.15,183520903.31,CNY
603222.SH,20250630,国外,D,62675332.54,14846597.11,47828735.43,CNY
603222.SH,20250630,医药贸易行业,I,5633066.29,775171.44,4857894.85,CNY
603222.SH,20250630,中国大陆,D,303774116.46,120253213.15,183520903.31,CNY
603222.SH,20250630,国外,D,62675332.54,14846597.11,47828735.43,CNY
603222.SH,20250630,其他业务(行业),I,1381310.49,92932.57,1288377.92,CNY
603222.SH,20250630,中国大陆,D,303774116.46,120253213.15,183520903.31,CNY
603222.SH,20250630,其他业务(行业),I,1381310.49,92932.57,1288377.92,CNY
603222.SH,20250630,国外,D,62675332.54,14846597.11,47828735.43,CNY
603222.SH,20241231,医疗器械,P,170807099.15,39809051.62,130998047.53,CNY
603222.SH,20241231,国外,D,143168188.91,51739669.84,91428519.07,CNY
603222.SH,20241231,经销,455006000,344445022.05,126364485.51,218080536.54,CNY
603222.SH,20241231,其他业务(行业),I,6737877.86,1938865.21,4799012.65,CNY
603222.SH,20241231,医药贸易行业,I,13584279.17,1758940.24,11825338.93,CNY
603222.SH,20241231,医疗服务(行业),I,321360518.34,118392141.76,202968376.58,CNY
603222.SH,20241231,中国大陆,D,632560594.91,237723408.65,394837186.26,CNY
603222.SH,20241231,其他业务(销售模式),455006000,6737877.86,1938865.21,4799012.65,CNY
603222.SH,20241231,直销,455006000,424545883.91,161159727.77,263386156.14,CNY
603222.SH,20241231,其他业务,P,6737877.86,1938865.21,4799012.65,CNY
603222.SH,20241231,医药制造(行业),I,434046108.45,167373131.28,266672977.17,CNY
603222.SH,20241231,大输液,P,276823288.47,129323019.9,147500268.57,CNY
603222.SH,20241231,医疗服务,P,321360518.34,118392141.76,202968376.58,CNY
603222.SH,20240630,其他业务(行业),I,1748862.12,354713.91,1394148.21,CNY
603222.SH,20240630,医药制造(行业),I,279724687.21,128243830.49,151480856.72,CNY
603222.SH,20240630,中国大陆,D,386324387.41,174577795.59,211746591.82,CNY
603222.SH,20240630,国外,D,79319739.44,32017001.57,47302737.87,CNY
603222.SH,20240630,其他业务收入(行业),I,1748862.12,354713.91,1394148.21,CNY
603222.SH,20240630,医疗服务(行业),I,177119897.79,77002350.3,100117547.49,CNY
603222.SH,20240630,医药贸易行业,I,7050679.73,993902.46,6056777.27,CNY
603222.SH,20231231,医疗服务(行业),I,355766896.88,157474091.55,198292805.33,CNY
603222.SH,20231231,大输液,P,286039950.94,136054903.02,149985047.92,CNY
603222.SH,20231231,医疗服务,P,355766896.88,157474091.55,198292805.33,CNY
603222.SH,20231231,其他业务(行业),I,3272058.28,2222159.79,1049898.49,CNY
603222.SH,20231231,国外,D,130187571.17,45277531.74,84910039.43,CNY
603222.SH,20231231,其他业务收入(行业),I,3272058.28,2222159.79,1049898.49,CNY
603222.SH,20231231,医疗器械,P,249429788.25,83800039.79,165629748.46,CNY
603222.SH,20231231,医药制造(行业),I,519921622.85,217637577.45,302284045.4,CNY
603222.SH,20231231,中国大陆,D,764321123.18,334273662.41,430047460.77,CNY
603222.SH,20231231,医药贸易行业,I,15548116.34,2217365.36,13330750.98,CNY
603222.SH,20231231,其他业务,P,3272058.28,2222159.79,1049898.49,CNY
603222.SH,20230630,医药制造(行业),I,256226633.1,108934944.08,147291689.02,CNY
603222.SH,20230630,医疗服务(行业),I,177035770.41,87318868.69,89716901.72,CNY
