ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
688710.SH,20250630,非临床CRO,P,361375678.64,99921182.72,261454495.92,CNY
688710.SH,20250630,临床CRO,P,12851737.5,4766163.21,8085574.29,CNY
688710.SH,20250630,其他主营业务,P,1001150.02,460982.88,540167.14,CNY
688710.SH,20250630,中国大陆,D,360155449.04,100828675.21,259326773.83,CNY
688710.SH,20250630,国外,D,15073117.12,4319653.6,10753463.52,CNY
688710.SH,20241231,其他业务(行业),I,985841.43,909617.42,76224.01,CNY
688710.SH,20241231,国外,D,24546794.85,10622590.0,13924204.85,CNY
688710.SH,20241231,中国大陆,D,1117122607.44,373167515.97,743955091.47,CNY
688710.SH,20241231,其他(行业),I,4350000.0,2692438.26,1657561.74,CNY
688710.SH,20241231,临床CRO(行业),I,46938455.28,18929753.22,28008702.06,CNY
688710.SH,20241231,非临床CRO(行业),I,1089395105.58,361258297.07,728136808.51,CNY
688710.SH,20231231,东北,D,28358700.0,,,CNY
688710.SH,20231231,西北,D,10603600.0,,,CNY
688710.SH,20231231,华中,D,9205700.0,,,CNY
688710.SH,20231231,西南,D,101436500.0,,,CNY
688710.SH,20231231,其他主营业务,P,2020321.5,775002.29,1245319.21,CNY
688710.SH,20231231,国外,D,40397784.22,19215419.8,21182364.42,CNY
688710.SH,20231231,安全性评价服务,P,889355200.0,395899100.0,493456100.0,CNY
688710.SH,20231231,华北,D,66281900.0,,,CNY
688710.SH,20231231,华南,D,63527200.0,,,CNY
688710.SH,20231231,华东,D,716597500.0,,,CNY
688710.SH,20231231,药代动力学研究服务,P,95138200.0,43021400.0,52116800.0,CNY
688710.SH,20231231,药效学研究服务,P,12489600.0,7296600.0,5193000.0,CNY
688710.SH,20231231,临床检测及转化研究,P,36911400.0,5519600.0,31391800.0,CNY
688710.SH,20231231,其他业务,P,2020321.5,775002.29,1245319.21,CNY
688710.SH,20231231,早期成药性评价,P,2514400.0,426000.0,2088400.0,CNY
688710.SH,20221231,国外,D,15196010.93,6313376.73,8882634.2,CNY
688710.SH,20221231,西北,D,5218700.0,,,CNY
688710.SH,20221231,药效学研究服务,P,6814600.0,2155900.0,4658700.0,CNY
688710.SH,20221231,其他业务,P,862220.74,-547657.77,1409878.51,CNY
688710.SH,20221231,其他主营业务,P,862220.74,-547657.77,1409878.51,CNY
688710.SH,20221231,其他业务,P,-0.02,,,CNY
