ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
002908.SZ,20250630,华北,D,47337611.02,24900565.15,22437045.87,CNY
002908.SZ,20250630,西北,D,18730857.97,5112164.91,13618693.06,CNY
002908.SZ,20250630,东北,D,9566332.45,4269335.96,5296996.49,CNY
002908.SZ,20250630,华南,D,57163044.83,25366728.06,31796316.77,CNY
002908.SZ,20250630,华东,D,68878581.44,31403798.99,37474782.45,CNY
002908.SZ,20250630,华中,D,24222012.29,12328555.68,11893456.61,CNY
002908.SZ,20250630,人社运营及大数据服务,P,71276201.23,32939648.77,38336552.46,CNY
002908.SZ,20250630,西南,D,22604729.86,8985562.27,13619167.59,CNY
002908.SZ,20250630,一卡通及AIoT应用,P,177226968.63,79427062.25,97799906.38,CNY
002908.SZ,20250630,软件和信息技术服务业,I,248503169.86,112366711.02,136136458.84,CNY
002908.SZ,20241231,一卡通及AIoT应用,P,469928463.24,199236887.71,270691575.53,CNY
002908.SZ,20241231,西南,D,44646405.23,16636544.75,28009860.48,CNY
002908.SZ,20241231,华南,D,176982087.64,88452806.46,88529281.18,CNY
002908.SZ,20241231,西北,D,47617607.01,12051989.33,35565617.68,CNY
002908.SZ,20241231,华东,D,155725307.04,59311988.46,96413318.58,CNY
002908.SZ,20241231,软件和信息技术服务业,I,657772111.32,273346330.98,384425780.34,CNY
002908.SZ,20241231,华北,D,132259540.53,57052745.71,75206794.82,CNY
002908.SZ,20241231,人社运营及大数据服务,P,166711438.47,69622352.48,97089085.99,CNY
002908.SZ,20241231,华中,D,68546256.05,24785664.48,43760591.57,CNY
002908.SZ,20241231,传统社保卡及读写设备,P,21132209.61,4487090.79,16645118.82,CNY
002908.SZ,20241231,东北,D,31994907.82,15054591.79,16940316.03,CNY
002908.SZ,20241231,定制销售,455006000,657772111.32,273346330.98,384425780.34,CNY
002908.SZ,20240630,华东,D,84047428.07,33885082.36,50162345.71,CNY
002908.SZ,20240630,软件和信息技术服务业,I,289850783.33,119392712.69,170458070.64,CNY
002908.SZ,20240630,华北,D,65862239.52,26996759.9,38865479.62,CNY
002908.SZ,20240630,华中,D,25093347.47,9451329.07,15642018.4,CNY
002908.SZ,20240630,人社运营及大数据服务,P,87108586.48,32661450.78,54447135.7,CNY
002908.SZ,20240630,一卡通及AIoT应用,P,187568528.12,83050559.23,104517968.89,CNY
002908.SZ,20240630,华南,D,66224022.06,23573130.84,42650891.22,CNY
002908.SZ,20240630,东北,D,15103303.4,10041782.84,5061520.56,CNY
002908.SZ,20240630,传统社保卡及读写设备,P,15173668.73,3680702.68,11492966.05,CNY
002908.SZ,20240630,西南,D,18305120.25,10392402.48,7912717.77,CNY
002908.SZ,20240630,西北,D,15215322.56,5052225.2,10163097.36,CNY
002908.SZ,20231231,西北,D,71655954.8,29524708.87,42131245.93,CNY
002908.SZ,20231231,人社运营及大数据服务,P,238113011.74,100233901.13,137879110.61,CNY
002908.SZ,20231231,华北,D,129146820.4,53699773.0,75447047.4,CNY
002908.SZ,20231231,华东,D,274782944.92,132860970.8,141921974.12,CNY
002908.SZ,20231231,西南,D,71104805.15,20164948.47,50939856.68,CNY
002908.SZ,20231231,华南,D,159678704.49,72682155.05,86996549.44,CNY
002908.SZ,20231231,华中,D,83879371.44,26772442.56,57106928.88,CNY
002908.SZ,20231231,软件和信息技术服务业,I,842541423.3,356352144.79,486189278.51,CNY
002908.SZ,20231231,东北,D,52292822.1,20647146.05,31645676.05,CNY
002908.SZ,20231231,一卡通及AIoT应用,P,576641663.32,245823693.28,330817970.04,CNY
002908.SZ,20231231,传统社保卡及读写设备,P,27786748.24,10294550.38,17492197.86,CNY
002908.SZ,20230630,西南,D,37698833.96,,,CNY
002908.SZ,20230630,传统社保卡及读写设备,P,8994016.87,2826809.45,6167207.42,CNY
002908.SZ,20230630,华中,D,30163664.19,,,CNY
002908.SZ,20230630,华北,D,57750577.52,25750739.57,31999837.95,CNY
002908.SZ,20230630,东北,D,20432602.13,,,CNY
002908.SZ,20230630,一卡通及AIoT应用,P,312070049.21,151564329.87,160505719.34,CNY
002908.SZ,20230630,华南,D,61256435.67,27177970.48,34078465.19,CNY
002908.SZ,20230630,软件和信息技术服务业,I,389924669.81,181907041.92,208017627.89,CNY
002908.SZ,20230630,西北,D,10746068.15,,,CNY
002908.SZ,20230630,人社运营及大数据服务,P,68860603.73,27515902.6,41344701.13,CNY
002908.SZ,20230630,华东,D,171876488.19,93770017.27,78106470.92,CNY
002908.SZ,20221231,传统社保卡及读写设备,P,41897127.13,15726737.75,26170389.38,CNY
002908.SZ,20221231,西南,D,106211713.98,47318502.22,58893211.76,CNY
002908.SZ,20221231,东北,D,72926033.49,,,CNY
002908.SZ,20221231,软件和信息技术服务业,I,905375765.35,410330468.32,495045297.03,CNY
002908.SZ,20221231,人社运营及大数据服务,P,165182382.88,76712489.73,88469893.15,CNY
002908.SZ,20221231,华中,D,78617869.56,,,CNY
002908.SZ,20221231,华东,D,341110364.08,158988448.9,182121915.18,CNY
002908.SZ,20221231,西北,D,32387649.33,,,CNY
002908.SZ,20221231,华北,D,115310879.86,51533011.58,63777868.28,CNY
002908.SZ,20221231,华南,D,158811255.05,68799458.16,90011796.89,CNY
002908.SZ,20221231,一卡通及AIoT应用,P,698296255.34,317891240.84,380405014.5,CNY
002908.SZ,20220630,西北,D,13804249.08,,,CNY
002908.SZ,20220630,人社运营及大数据服务,P,87580992.46,34784515.65,52796476.81,CNY
002908.SZ,20220630,一卡通及AIoT应用,P,282387524.63,131724266.66,150663257.97,CNY
002908.SZ,20220630,软件和信息技术服务业,I,389787957.63,173273090.02,216514867.61,CNY
002908.SZ,20220630,传统社保卡及读写设备,P,19819440.54,6764307.71,13055132.83,CNY
002908.SZ,20220630,西南,D,48728156.31,20897424.44,27830731.87,CNY
002908.SZ,20220630,华南,D,63774519.52,29532805.2,34241714.32,CNY
002908.SZ,20220630,华东,D,159213243.77,70504401.33,88708842.44,CNY
