ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300158.SZ,20250630,线下销售,455006000,1295028942.6,645195155.33,649833787.27,CNY
300158.SZ,20250630,其他业务(地区),D,14592006.65,8678454.74,5913551.91,CNY
300158.SZ,20250630,其他业务(销售模式),455006000,14592006.65,8678454.74,5913551.91,CNY
300158.SZ,20250630,西药,P,627920675.21,315506069.06,312414606.15,CNY
300158.SZ,20250630,华北,D,586850187.9,214797677.5,372052510.4,CNY
300158.SZ,20250630,分部抵消,I,-660321485.37,-6545276.31,-653776209.06,CNY
300158.SZ,20250630,线上销售,455006000,147321054.09,91311657.28,56009396.81,CNY
300158.SZ,20250630,其他业务,P,,,0.01,CNY
300158.SZ,20250630,西北,D,69837616.03,36776163.01,33061453.02,CNY
300158.SZ,20250630,华东,D,197490436.72,139419528.38,58070908.34,CNY
300158.SZ,20250630,其他主营业务,P,28890885.6,19686762.86,9204122.74,CNY
300158.SZ,20250630,研发收入,P,15471.71,-4010515.13,4025986.84,CNY
300158.SZ,20250630,东北,D,81988405.6,49651197.78,32337207.82,CNY
300158.SZ,20250630,技术服务,I,49263328.53,901455.59,48361872.94,CNY
300158.SZ,20250630,华南,D,186787997.92,137909072.92,48878925.0,CNY
300158.SZ,20250630,线上平台,D,147321054.09,91311657.28,56009396.81,CNY
300158.SZ,20250630,销售材料,P,1481541.12,1254811.23,226729.89,CNY
300158.SZ,20250630,中药,P,798633429.7,412748139.34,385885290.36,CNY
300158.SZ,20250630,医药生产销售行业,I,1606630965.63,742687577.84,863943387.79,CNY
300158.SZ,20250630,西南,D,172074298.43,66641515.74,105432782.69,CNY
300158.SZ,20250630,药材种植行业,I,461369194.55,8141510.23,453227684.32,CNY
300158.SZ,20241231,药材种植行业,I,634083348.96,-41313665.58,675397014.54,CNY
300158.SZ,20241231,线上销售,455006000,234067397.36,149100807.55,84966589.81,CNY
300158.SZ,20241231,其他业务,P,23598139.57,18206872.77,5391266.8,CNY
300158.SZ,20241231,西北,D,152444844.0,116569509.38,35875334.62,CNY
300158.SZ,20241231,西南,D,293560342.18,170912695.73,122647646.45,CNY
300158.SZ,20241231,华北,D,1262307257.61,375958894.73,886348362.88,CNY
300158.SZ,20241231,西药,P,1298383534.83,630832185.31,667551349.52,CNY
300158.SZ,20241231,中药,P,1623491867.34,756854699.0,866637168.34,CNY
300158.SZ,20241231,医药生产销售行业,I,2313446084.14,1434109141.17,879336942.97,CNY
300158.SZ,20241231,线下销售,455006000,2713462035.74,1243694668.04,1469767367.7,CNY
300158.SZ,20241231,其他业务(地区),D,23598139.57,18206872.77,5391266.8,CNY
