ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
002278.SZ,20250630,油品分析仪器,P,16908428.15,8360347.08,8548081.07,CNY
002278.SZ,20250630,测井仪器,P,73374231.81,40896850.86,32477380.95,CNY
002278.SZ,20250630,录井和随钻设备及服务,P,107364395.26,31374770.21,75989625.05,CNY
002278.SZ,20250630,其他主营业务,I,68644518.33,6643472.96,62001045.37,CNY
002278.SZ,20250630,制造业,I,321263296.28,137881942.71,183381353.57,CNY
002278.SZ,20250630,国外,D,136352632.6,65589394.83,70763237.77,CNY
002278.SZ,20250630,中国大陆,D,269718013.64,84025420.59,185692593.05,CNY
002278.SZ,20250630,租赁及物业管理,P,2453831.71,2385633.06,68198.65,CNY
002278.SZ,20250630,录井和随钻设备及服务,P,107364395.26,31374770.21,75989625.05,CNY
002278.SZ,20250630,石油钻采设备,P,205969759.31,66597214.21,139372545.1,CNY
002278.SZ,20250630,其他业务(行业),I,16162831.63,5089399.75,11073431.88,CNY
002278.SZ,20241231,制造业,I,552925443.07,215616778.24,337308664.83,CNY
002278.SZ,20241231,油品分析仪器,P,37410983.55,17381558.27,20029425.28,CNY
002278.SZ,20241231,综合录井服务,P,212076843.91,73013045.85,139063798.06,CNY
002278.SZ,20241231,测井仪器,P,165225108.05,79184157.94,86040950.11,CNY
002278.SZ,20241231,石油钻采设备,P,284318364.89,76833896.1,207484468.79,CNY
002278.SZ,20241231,其他主营业务,I,180059584.94,43916023.73,136143561.21,CNY
002278.SZ,20241231,国外,D,160572986.41,73070955.62,87502030.79,CNY
002278.SZ,20241231,中国大陆,D,572412041.61,186461846.36,385950195.25,CNY
002278.SZ,20241231,租赁及物业管理,P,7436003.05,6660823.5,775179.55,CNY
002278.SZ,20241231,随钻设备及服务,P,26517724.57,6459320.32,20058404.25,CNY
002278.SZ,20241231,其他业务(行业),I,0.01,,,CNY
002278.SZ,20240630,其他主营业务,I,67444333.23,9894577.75,57549755.48,CNY
002278.SZ,20240630,制造业,I,257823058.9,102906672.74,154916386.16,CNY
002278.SZ,20240630,国外,D,65806884.72,30006747.14,35800137.58,CNY
002278.SZ,20240630,中国大陆,D,265364459.01,84954691.28,180409767.73,CNY
002278.SZ,20240630,租赁及物业管理,P,3134265.97,1777410.02,1356855.95,CNY
002278.SZ,20240630,油品分析仪器,P,17918778.46,8956898.75,8961879.71,CNY
002278.SZ,20240630,测井仪器,P,67913439.38,36835470.18,31077969.2,CNY
002278.SZ,20240630,随钻设备及服务,P,13375460.75,2953650.67,10421810.08,CNY
002278.SZ,20240630,综合录井服务,P,102864797.34,32263394.42,70601402.92,CNY
002278.SZ,20240630,石油钻采设备,P,125964601.83,32174614.38,93789987.45,CNY
002278.SZ,20231231,油品分析仪器,P,40041807.02,18088383.18,21953423.84,CNY
002278.SZ,20231231,测井仪器,P,138394825.51,75259694.92,63135130.59,CNY
002278.SZ,20231231,租赁及物业管理,P,8579592.31,7753231.86,826360.45,CNY
002278.SZ,20231231,国外,D,170536716.3,66965263.9,103571452.4,CNY
002278.SZ,20231231,中国大陆,D,573134300.28,175914082.07,397220218.21,CNY
002278.SZ,20231231,石油钻采设备,P,327690530.07,78863109.99,248827420.08,CNY
002278.SZ,20231231,随钻设备及服务,P,28242413.82,-4923028.38,33165442.2,CNY
002278.SZ,20231231,其他主营业务,I,187644616.01,48710274.55,138934341.46,CNY
002278.SZ,20231231,综合录井服务,P,200721847.86,67837954.4,132883893.46,CNY
002278.SZ,20231231,制造业,I,556026400.56,196310186.69,359716213.87,CNY
002278.SZ,20230630,其他业务,P,4384069.05,1109525.84,3274543.21,CNY
002278.SZ,20230630,随钻设备及服务,P,14618581.5,-9223778.22,23842359.72,CNY
002278.SZ,20230630,综合录井服务,P,100205898.55,25293874.32,74912024.23,CNY
002278.SZ,20230630,制造业,I,233919500.43,70874159.99,163045340.44,CNY
002278.SZ,20230630,其他主营业务,I,114202895.95,36310770.3,77892125.65,CNY
002278.SZ,20230630,中国大陆,D,269300690.01,80904480.57,188396209.44,CNY
002278.SZ,20230630,国外,D,78821706.37,26280449.72,52541256.65,CNY
002278.SZ,20230630,测井仪器,P,54063686.0,29349452.75,24714233.25,CNY
002278.SZ,20230630,其他业务(地区),D,4384069.05,1109525.84,3274543.21,CNY
002278.SZ,20230630,石油钻采设备,P,154972375.73,49551399.08,105420976.65,CNY
002278.SZ,20230630,油品分析仪器,P,24261854.6,12213982.36,12047872.24,CNY
002278.SZ,20221231,制造业,I,437463708.95,145698418.8,291765290.15,CNY
002278.SZ,20221231,中国大陆,D,515139709.79,154663308.69,360476401.1,CNY
002278.SZ,20221231,其他主营业务,I,154159424.16,33197286.71,120962137.45,CNY
002278.SZ,20221231,综合录井服务,P,201122084.62,63609303.7,137512780.92,CNY
002278.SZ,20221231,测井仪器,P,121089314.13,55849614.86,65239699.27,CNY
002278.SZ,20221231,其他业务(地区),D,12336790.21,7797104.83,4539685.38,CNY
002278.SZ,20221231,随钻设备及服务,P,9846282.06,-7800209.1,17646491.16,CNY
002278.SZ,20221231,国外,D,76483423.32,24232396.82,52251026.5,CNY
002278.SZ,20221231,油品分析仪器,P,28702190.38,11215120.71,17487069.67,CNY
002278.SZ,20221231,其他业务,P,12336790.21,7797104.83,4539685.38,CNY
002278.SZ,20221231,石油钻采设备,P,230863261.92,56021875.34,174841386.58,CNY
002278.SZ,20220630,国外,D,21323383.63,3542289.76,17781093.87,CNY
002278.SZ,20220630,其他业务(地区),D,5415541.15,3757763.81,1657777.34,CNY
002278.SZ,20220630,制造业,I,152195621.2,57748490.83,94447130.37,CNY
002278.SZ,20220630,中国大陆,D,193795540.69,67191071.12,126604469.57,CNY
002278.SZ,20220630,油品分析仪器,P,6029169.79,2231760.26,3797409.53,CNY
002278.SZ,20220630,综合录井服务,P,82344810.24,27372324.37,54972485.87,CNY
002278.SZ,20220630,随钻设备及服务,P,2041449.9,-5721568.62,7763018.52,CNY
002278.SZ,20220630,其他主营业务,I,62923303.12,12984870.05,49938433.07,CNY
002278.SZ,20220630,石油钻采设备,P,92086705.04,25552726.26,66533978.78,CNY
002278.SZ,20220630,测井仪器,P,32616789.35,21298118.61,11318670.74,CNY
002278.SZ,20220630,其他业务,P,5415541.15,3757763.81,1657777.34,CNY
002278.SZ,20211231,制造业,I,629123513.45,222076610.39,407046903.06,CNY
002278.SZ,20211231,测井仪器,P,132581616.25,54297502.1,78284114.15,CNY
002278.SZ,20211231,油品分析仪器,P,38520960.42,17886073.24,20634887.18,CNY
002278.SZ,20211231,随钻设备及服务,P,24955099.1,-3199782.56,28154881.66,CNY
002278.SZ,20211231,国外,D,76732287.34,21829570.2,54902717.14,CNY
002278.SZ,20211231,石油钻采设备,P,374850566.48,101236255.42,273614311.06,CNY
002278.SZ,20211231,其他主营业务,I,137696541.43,40251029.93,97445511.5,CNY
002278.SZ,20211231,综合录井服务,P,195911812.63,92107592.12,103804220.51,CNY
002278.SZ,20211231,中国大陆,D,690087767.54,240498070.12,449589697.42,CNY
002278.SZ,20211231,其他业务,P,8608745.65,4721834.97,3886910.68,CNY
002278.SZ,20211231,其他业务(地区),D,8608745.65,4721834.97,3886910.68,CNY
002278.SZ,20210630,测井仪器,P,41743506.64,15033088.39,26710418.25,CNY
002278.SZ,20210630,随钻设备及服务,P,13768802.39,-801688.67,14570491.06,CNY
002278.SZ,20210630,综合录井服务,P,90055553.86,40834670.6,49220883.26,CNY
002278.SZ,20210630,租赁及物业管理,P,2654893.16,,,CNY
002278.SZ,20210630,其他主营业务,I,44564365.88,8090523.26,36473842.62,CNY
002278.SZ,20210630,中国大陆,D,289067439.69,92983708.13,196083731.56,CNY
002278.SZ,20210630,国外,D,30747831.42,7665602.24,23082229.18,CNY
002278.SZ,20210630,其他业务,P,522623.43,,,CNY
002278.SZ,20210630,制造业,I,275250905.23,92558787.11,182692118.12,CNY
002278.SZ,20210630,其他业务(地区),D,3177516.59,605442.64,2572073.95,CNY
002278.SZ,20210630,石油钻采设备,P,156458324.39,37494404.58,118963919.81,CNY
002278.SZ,20210630,其他业务,P,3177516.59,605442.64,2572073.95,CNY
002278.SZ,20210630,油品分析仪器,P,17789083.83,8088835.47,9700248.36,CNY
002278.SZ,20201231,综合录井服务,P,210381222.42,81041621.25,129339601.17,CNY
002278.SZ,20201231,国外,D,94589372.93,21974929.94,72614442.99,CNY
002278.SZ,20201231,石油钻采设备,P,327817271.26,97165459.31,230651811.95,CNY
002278.SZ,20201231,制造业,I,600021884.49,235496416.54,364525467.95,CNY
002278.SZ,20201231,随钻设备及服务,P,51987705.52,13576303.36,38411402.16,CNY
002278.SZ,20201231,其他业务,P,8294528.29,5678225.23,2616303.06,CNY
002278.SZ,20201231,其他业务(地区),D,8294528.29,5678225.23,2616303.06,CNY
002278.SZ,20201231,其他主营业务,I,117844186.54,17877029.08,99967157.46,CNY
002278.SZ,20201231,测井仪器,P,90252292.68,45267647.77,44984644.91,CNY
002278.SZ,20201231,油品分析仪器,P,37427579.15,16322413.93,21105165.22,CNY
002278.SZ,20201231,中国大陆,D,623276698.1,231398515.68,391878182.42,CNY
002278.SZ,20200630,综合录井服务,P,107920417.85,37601063.62,70319354.23,CNY
002278.SZ,20200630,随钻设备及服务,P,18862350.88,5890640.84,12971710.04,CNY
002278.SZ,20200630,其他主营业务,I,39574826.36,8847091.98,30727734.38,CNY
002278.SZ,20200630,油品分析仪器,P,18982481.61,9465314.69,9517166.92,CNY
002278.SZ,20200630,制造业,I,276075802.02,102202575.11,173873226.91,CNY
002278.SZ,20200630,测井仪器,P,29447250.92,14300068.97,15147181.95,CNY
002278.SZ,20200630,中国大陆,D,253816607.14,91054723.2,162761883.94,CNY
002278.SZ,20200630,国外,D,61834021.24,19994943.89,41839077.35,CNY
002278.SZ,20200630,石油钻采设备,P,140438127.12,43792578.97,96645548.15,CNY
002278.SZ,20200630,其他业务,P,3218125.88,1978419.28,1239706.6,CNY
002278.SZ,20200630,其他业务(地区),D,3218125.88,1978419.28,1239706.6,CNY
