ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
605577.SH,20241231,物资贸易,P,24972914.05,840478.23,24132435.82,CNY
605577.SH,20241231,出版,I,851256184.81,247876421.51,603379763.3,CNY
605577.SH,20241231,征订,455006000,1188447809.65,550155512.99,638292296.66,CNY
605577.SH,20241231,分部抵消,I,-686270259.43,1394759.98,-687665019.41,CNY
605577.SH,20241231,零售商品,455006000,105097042.09,28897036.96,76200005.13,CNY
605577.SH,20241231,一般图书,P,277890377.93,84493183.23,193397194.7,CNY
605577.SH,20241231,经销-买断式,455006000,148824868.35,50934811.51,97890056.84,CNY
605577.SH,20241231,黑龙江省内,D,1307082681.96,589352441.05,717730240.91,CNY
605577.SH,20241231,其他主营业务,P,32810558.49,13821605.7,18988952.79,CNY
605577.SH,20241231,发行分部,I,1246704735.62,414777379.38,831927356.24,CNY
605577.SH,20241231,团购,455006000,34009180.23,6904377.72,27104802.51,CNY
605577.SH,20241231,黑龙江省外,D,296235218.42,96703068.26,199532150.16,CNY
605577.SH,20241231,教材教辅,P,1267644049.91,586900242.15,680743807.76,CNY
605577.SH,20241231,批发,455006000,126939000.06,49163770.13,77775229.93,CNY
605577.SH,20241231,其他业务(地区),D,60156468.55,43253197.05,16903271.5,CNY
605577.SH,20241231,其他业务(行业),I,60156468.55,43253197.05,16903271.5,CNY
605577.SH,20241231,其他业务(销售模式),455006000,60156468.55,43253197.05,16903271.5,CNY
605577.SH,20241231,其他业务,P,60156468.55,43253197.05,16903271.5,CNY
605577.SH,20241231,印务,I,191627239.38,22006948.44,169620290.94,CNY
605577.SH,20231231,分部抵消,I,-771038405.28,2007096.55,-773045501.83,CNY
605577.SH,20231231,一般图书,P,232921692.11,62536240.26,170385451.85,CNY
605577.SH,20231231,其他主营业务,P,22641317.69,8197422.95,14443894.74,CNY
605577.SH,20231231,出版,I,922699707.29,273393812.39,649305894.9,CNY
605577.SH,20231231,印务,I,225840136.74,24090048.29,201750088.45,CNY
605577.SH,20231231,教材教辅,P,1489787301.78,682805086.74,806982215.04,CNY
