ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,智能电气设备,P,642740145.47,167567701.88,475172443.59,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,其他业务,P,31242040.63,20645613.95,10596426.68,CNY
300444.SZ,20250630,新能源智能装备,P,245800726.75,45371633.02,200429093.73,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,新能源建设开发,P,1156161410.96,121103479.16,1035057931.8,CNY
300444.SZ,20250630,变压器及箱式变电站,P,299950508.71,56703880.47,243246628.24,CNY
300444.SZ,20241231,智能电网,I,1917050332.84,420290341.75,1496759991.09,CNY
300444.SZ,20241231,中国大陆,D,3363982905.28,675570033.82,2688412871.46,CNY
300444.SZ,20241231,新能源建设开发,P,522374770.15,54099975.84,468274794.31,CNY
300444.SZ,20241231,智能电气设备,P,1136362056.66,285523132.94,850838923.72,CNY
300444.SZ,20241231,新能源电站运营及电力交易,P,58459185.1,26096583.2,32362601.9,CNY
300444.SZ,20241231,直接销售,455006000,3472529239.63,714392531.27,2758136708.36,CNY
300444.SZ,20241231,新能源智能装备,P,957081916.2,198720160.72,758361755.48,CNY
300444.SZ,20241231,国外,D,108546334.35,38822497.45,69723836.9,CNY
300444.SZ,20241231,其他(行业),I,17563035.34,15185469.76,2377565.58,CNY
300444.SZ,20241231,变压器及箱式变电站,P,780688276.18,134767208.81,645921067.37,CNY
300444.SZ,20241231,新能源,I,1537915871.45,278916719.76,1258999151.69,CNY
300444.SZ,20241231,其他主营业务,P,17563035.34,15185469.76,2377565.58,CNY
300444.SZ,20240630,新能源建设开发,P,215656235.05,23619917.74,192036317.31,CNY
300444.SZ,20240630,变压器,P,261566671.34,48079396.59,213487274.75,CNY
300444.SZ,20240630,高低压成套开关柜,P,168506800.18,28930346.98,139576453.2,CNY
300444.SZ,20240630,环网柜,P,188043028.56,43825633.51,144217395.05,CNY
300444.SZ,20240630,其他业务,P,574540173.56,92005871.33,482534302.23,CNY
300444.SZ,20240630,新能源智能装备,P,265447998.16,105715229.48,159732768.68,CNY
300444.SZ,20231231,其他(行业),I,140420374.71,52757187.24,87663187.47,CNY
300444.SZ,20231231,智能电网,I,1726933495.47,331125547.19,1395807948.28,CNY
300444.SZ,20231231,售电业务,P,54231347.58,,,CNY
300444.SZ,20231231,发电收入,P,32664899.44,,,CNY
300444.SZ,20231231,充电桩、换电及光储充（换）微电网,P,61210546.32,,,CNY
300444.SZ,20231231,环网柜,P,439212093.33,97653312.75,341558780.58,CNY
300444.SZ,20231231,箱式变电站,P,188049835.39,,,CNY
300444.SZ,20231231,中国大陆,D,3064608225.76,594437552.54,2470170673.22,CNY
300444.SZ,20231231,新能源智能装备,P,572368746.88,101861382.03,470507364.85,CNY
300444.SZ,20231231,储能系统,P,303148816.73,,,CNY
300444.SZ,20231231,国外,D,75163654.04,20368161.22,54795492.82,CNY
300444.SZ,20231231,新能源,I,1272418009.62,230922979.34,1041495030.28,CNY
300444.SZ,20231231,变压器,P,509722840.41,80539010.48,429183829.93,CNY
300444.SZ,20231231,柱上开关,P,88295582.09,,,CNY
300444.SZ,20231231,高低压成套开关柜,P,501653144.25,77537904.26,424115239.99,CNY
300444.SZ,20231231,其他主营业务,P,86189027.13,,,CNY
300444.SZ,20231231,新能源建设开发,P,303025000.25,,,CNY
300444.SZ,20230630,变压器,P,230746446.82,33926436.21,196820010.61,CNY
300444.SZ,20230630,环网柜,P,190262983.47,51228264.14,139034719.33,CNY
300444.SZ,20230630,高低压成套开关柜,P,266323054.25,40741134.7,225581919.55,CNY
300444.SZ,20230630,其他业务,P,425468573.76,94323667.45,331144906.31,CNY
300444.SZ,20230630,新能源建设开发,P,366498868.25,29819950.05,336678918.2,CNY
300444.SZ,20221231,安装工程,P,454424019.33,21836894.34,432587124.99,CNY
300444.SZ,20221231,售电业务,P,11304854.89,-105985.27,11410840.16,CNY
300444.SZ,20221231,其他主营业务,P,83549335.21,13833781.2,69715554.01,CNY
300444.SZ,20221231,其他(行业),I,18158816.6,3116006.67,15042809.93,CNY
300444.SZ,20221231,柱上开关,P,52170363.96,17776685.11,34393678.85,CNY
300444.SZ,20221231,箱式变电站,P,126035287.76,19404949.87,106630337.89,CNY
300444.SZ,20221231,技术服务咨询费,P,6853961.71,3221991.94,3631969.77,CNY
300444.SZ,20221231,新能源,I,516711151.89,31314743.23,485396408.66,CNY
300444.SZ,20221231,其他业务,P,4300748.19,4242221.66,58526.53,CNY
300444.SZ,20221231,华东,D,591324856.35,71221185.66,520103670.69,CNY
300444.SZ,20221231,变压器,P,566599291.48,60911988.65,505687302.83,CNY
300444.SZ,20221231,华北,D,323665558.45,71933802.91,251731755.54,CNY
300444.SZ,20221231,东北,D,26987801.4,4817576.32,22170225.08,CNY
300444.SZ,20221231,输配电,I,1347315705.45,214749483.33,1132566222.12,CNY
300444.SZ,20221231,西北,D,426719093.56,22992897.43,403726196.13,CNY
300444.SZ,20221231,华中,D,227077790.69,31944552.18,195133238.51,CNY
300444.SZ,20221231,西南,D,161691466.89,29229868.04,132461598.85,CNY
300444.SZ,20221231,国外,D,54170351.38,7444579.56,46725771.82,CNY
300444.SZ,20221231,发电收入,P,16113256.04,7553937.43,8559318.61,CNY
300444.SZ,20221231,高低压成套开关柜,P,260097363.68,31228391.9,228868971.78,CNY
300444.SZ,20221231,光伏设备,P,4354215.4,207251.82,4146963.58,CNY
300444.SZ,20221231,华南,D,70548755.22,9595771.13,60952984.09,CNY
300444.SZ,20221231,环网柜,P,296382976.29,69068124.58,227314851.71,CNY
300444.SZ,20220630,变压器,P,307038171.24,32417550.51,274620620.73,CNY
300444.SZ,20220630,高低压成套开关柜,P,95557804.29,10082012.96,85475791.33,CNY
300444.SZ,20220630,其他业务,P,198636443.19,49025200.29,149611242.9,CNY
